Type,POS,Headword,Rank,Freq,Range,NormFreq,NormRange
hám, conjunction,hám,1,378,1,21854.764,1.000
miniatyura			1242	2	1	115.634	1.000
minimal			1242	2	1	115.634	1.000
miyman			1242	2	1	115.634	1.000
miynetleri			1242	2	1	115.634	1.000
ml			1242	2	1	115.634	1.000
modaǵa			1242	2	1	115.634	1.000
molibden			1242	2	1	115.634	1.000
muxabbat			1242	2	1	115.634	1.000
muzey			1242	2	1	115.634	1.000
muzıkalı			1242	2	1	115.634	1.000
mádeniyatına			1242	2	1	115.634	1.000
mámleketiniń			1242	2	1	115.634	1.000
mámleketten			1242	2	1	115.634	1.000
mámlekettiń			1242	2	1	115.634	1.000
mánisin			1242	2	1	115.634	1.000
mápin			1242	2	1	115.634	1.000
máńgilik			1242	2	1	115.634	1.000
múlkti			1242	2	1	115.634	1.000
múmkinshilik			1242	2	1	115.634	1.000
músinshilik			1242	2	1	115.634	1.000
mınaday			1242	2	1	115.634	1.000
mınaw			1242	2	1	115.634	1.000
mırza			1242	2	1	115.634	1.000
mırzanıń			1242	2	1	115.634	1.000
mıńınshı			1242	2	1	115.634	1.000
naqıl			1242	2	1	115.634	1.000
nargiz			1242	2	1	115.634	1.000
nasimiy			1242	2	1	115.634	1.000
nawayının			1242	2	1	115.634	1.000
naǵız			1242	2	1	115.634	1.000
negizinde			1242	2	1	115.634	1.000
nikolay			1242	2	1	115.634	1.000
nizamiydiń			1242	2	1	115.634	1.000
nova			1242	2	1	115.634	1.000
nusqa			1242	2	1	115.634	1.000
nusqası			1242	2	1	115.634	1.000
nájib			1242	2	1	115.634	1.000
nárseden			1242	2	1	115.634	1.000
nárselerdi			1242	2	1	115.634	1.000
nárselerdiń			1242	2	1	115.634	1.000
nátiyjede			1242	2	1	115.634	1.000
názer			1242	2	1	115.634	1.000
nókiske			1242	2	1	115.634	1.000
nızam			1242	2	1	115.634	1.000
nızamshılıq			1242	2	1	115.634	1.000
o			1242	2	1	115.634	1.000
oazis			1242	2	1	115.634	1.000
obektlerin			1242	2	1	115.634	1.000
of			1242	2	1	115.634	1.000
oktyabrde			1242	2	1	115.634	1.000
oktyabrden			1242	2	1	115.634	1.000
okus			1242	2	1	115.634	1.000
olimpiyada			1242	2	1	115.634	1.000
opera			1242	2	1	115.634	1.000
oqımıslı			1242	2	1	115.634	1.000
orap			1242	2	1	115.634	1.000
organizm			1242	2	1	115.634	1.000
organizmlerdiń			1242	2	1	115.634	1.000
orkestr			1242	2	1	115.634	1.000
orkestri			1242	2	1	115.634	1.000
orın			1242	2	1	115.634	1.000
ot			1242	2	1	115.634	1.000
otır			1242	2	1	115.634	1.000
oy			1242	2	1	115.634	1.000
oylaǵan			1242	2	1	115.634	1.000
oymashılıǵı			1242	2	1	115.634	1.000
oypatlıqlarda			1242	2	1	115.634	1.000
oyınları			1242	2	1	115.634	1.000
oyınlarınıń			1242	2	1	115.634	1.000
p			1242	2	1	115.634	1.000
parra			1242	2	1	115.634	1.000
patshalar			1242	2	1	115.634	1.000
patshası			1242	2	1	115.634	1.000
paydalanıwı			1242	2	1	115.634	1.000
paydalanıwǵa			1242	2	1	115.634	1.000
paydalanǵan			1242	2	1	115.634	1.000
paydalı			1242	2	1	115.634	1.000
peterburgta			1242	2	1	115.634	1.000
petro			1242	2	1	115.634	1.000
peyzaj			1242	2	1	115.634	1.000
pikiri			1242	2	1	115.634	1.000
pikirinshe			1242	2	1	115.634	1.000
pikirleri			1242	2	1	115.634	1.000
poemalarda			1242	2	1	115.634	1.000
poemalardı			1242	2	1	115.634	1.000
portret			1242	2	1	115.634	1.000
praktikalıq			1242	2	1	115.634	1.000
prezentaciyası			1242	2	1	115.634	1.000
prezidenti			1242	2	1	115.634	1.000
problemalarına			1242	2	1	115.634	1.000
processinde			1242	2	1	115.634	1.000
prozalıq			1242	2	1	115.634	1.000
psixologiyalıq			1242	2	1	115.634	1.000
puqaralarǵa			1242	2	1	115.634	1.000
px			1242	2	1	115.634	1.000
pıshıqlar			1242	2	1	115.634	1.000
pıshıqqa			1242	2	1	115.634	1.000
qa			1242	2	1	115.634	1.000
qabaq			1242	2	1	115.634	1.000
qabıllaw			1242	2	1	115.634	1.000
qalalarınıń			1242	2	1	115.634	1.000
qalasındaǵı			1242	2	1	115.634	1.000
qaldım			1242	2	1	115.634	1.000
qalmaǵan			1242	2	1	115.634	1.000
qalpaǵım			1242	2	1	115.634	1.000
qalıw			1242	2	1	115.634	1.000
qamıstan			1242	2	1	115.634	1.000
qan			1242	2	1	115.634	1.000
qansha			1242	2	1	115.634	1.000
qanshama			1242	2	1	115.634	1.000
qaplanǵan			1242	2	1	115.634	1.000
qarama			1242	2	1	115.634	1.000
qaramastan			1242	2	1	115.634	1.000
qaraqalpaqstanda			1242	2	1	115.634	1.000
qaraslı			1242	2	1	115.634	1.000
qarası			1242	2	1	115.634	1.000
qarataw			1242	2	1	115.634	1.000
qaraw			1242	2	1	115.634	1.000
qaraxaniyler			1242	2	1	115.634	1.000
qaray			1242	2	1	115.634	1.000
qaraydı			1242	2	1	115.634	1.000
qaraózek			1242	2	1	115.634	1.000
qaraǵım			1242	2	1	115.634	1.000
qarjı			1242	2	1	115.634	1.000
qarjıların			1242	2	1	115.634	1.000
qarlı			1242	2	1	115.634	1.000
qarız			1242	2	1	115.634	1.000
qasına			1242	2	1	115.634	1.000
qatarlar			1242	2	1	115.634	1.000
qatlamı			1242	2	1	115.634	1.000
qatnasqan			1242	2	1	115.634	1.000
qatnası			1242	2	1	115.634	1.000
qatıqulaq			1242	2	1	115.634	1.000
qaytadı			1242	2	1	115.634	1.000
qayǵı			1242	2	1	115.634	1.000
qazaqdáryada			1242	2	1	115.634	1.000
qazaqstanǵa			1242	2	1	115.634	1.000
qazılmalar			1242	2	1	115.634	1.000
qazıp			1242	2	1	115.634	1.000
qaǵazlar			1242	2	1	115.634	1.000
qaǵazlardıń			1242	2	1	115.634	1.000
qolaylı			1242	2	1	115.634	1.000
qoldawlı			1242	2	1	115.634	1.000
qolǵa			1242	2	1	115.634	1.000
qosa			1242	2	1	115.634	1.000
qosılıp			1242	2	1	115.634	1.000
qosıqlardıń			1242	2	1	115.634	1.000
qosıqlarında			1242	2	1	115.634	1.000
qosıqtı			1242	2	1	115.634	1.000
qosıǵı			1242	2	1	115.634	1.000
qosıǵın			1242	2	1	115.634	1.000
qoy			1242	2	1	115.634	1.000
qoymastan			1242	2	1	115.634	1.000
qoyıldı			1242	2	1	115.634	1.000
qoyınlılar			1242	2	1	115.634	1.000
qoyıp			1242	2	1	115.634	1.000
qońır			1242	2	1	115.634	1.000
qublada			1242	2	1	115.634	1.000
qulqı			1242	2	1	115.634	1.000
qunı			1242	2	1	115.634	1.000
qurallar			1242	2	1	115.634	1.000
qurılǵan			1242	2	1	115.634	1.000
qus			1242	2	1	115.634	1.000
quslar			1242	2	1	115.634	1.000
qutlımurat			1242	2	1	115.634	1.000
quwırshaq			1242	2	1	115.634	1.000
quyar			1242	2	1	115.634	1.000
qáddi			1242	2	1	115.634	1.000
qálemeydi			1242	2	1	115.634	1.000
qálemi			1242	2	1	115.634	1.000
qáliplesti			1242	2	1	115.634	1.000
qánigelesken			1242	2	1	115.634	1.000
qátquda			1242	2	1	115.634	1.000
qılısh			1242	2	1	115.634	1.000
qırq			1242	2	1	115.634	1.000
qırıq			1242	2	1	115.634	1.000
qısqarıp			1242	2	1	115.634	1.000
qıssaxan			1242	2	1	115.634	1.000
qısta			1242	2	1	115.634	1.000
qızdı			1242	2	1	115.634	1.000
qızıq			1242	2	1	115.634	1.000
qızıǵıp			1242	2	1	115.634	1.000
rawajlanıwında			1242	2	1	115.634	1.000
rawajlanıwınıń			1242	2	1	115.634	1.000
rayonlarında			1242	2	1	115.634	1.000
rayonında			1242	2	1	115.634	1.000
rayonınıń			1242	2	1	115.634	1.000
resurslarına			1242	2	1	115.634	1.000
roman			1242	2	1	115.634	1.000
romantikalıq			1242	2	1	115.634	1.000
rustam			1242	2	1	115.634	1.000
saat			1242	2	1	115.634	1.000
saldı			1242	2	1	115.634	1.000
saljukiyler			1242	2	1	115.634	1.000
salmaqlı			1242	2	1	115.634	1.000
salıstırǵanda			1242	2	1	115.634	1.000
sanı			1242	2	1	115.634	1.000
satıq			1242	2	1	115.634	1.000
sawatın			1242	2	1	115.634	1.000
sawda			1242	2	1	115.634	1.000
saxnalastırıldı			1242	2	1	115.634	1.000
saytlar			1242	2	1	115.634	1.000
sebepler			1242	2	1	115.634	1.000
seniń			1242	2	1	115.634	1.000
sezgen			1242	2	1	115.634	1.000
sezimleri			1242	2	1	115.634	1.000
shaxlar			1242	2	1	115.634	1.000
shayırdı			1242	2	1	115.634	1.000
shayırǵa			1242	2	1	115.634	1.000
shańaraq			1242	2	1	115.634	1.000
sheberleriniń			1242	2	1	115.634	1.000
shegaralasqan			1242	2	1	115.634	1.000
sheginde			1242	2	1	115.634	1.000
shekidegi			1242	2	1	115.634	1.000
sheksiz			1242	2	1	115.634	1.000
sherǵazıxan			1242	2	1	115.634	1.000
sheshiw			1242	2	1	115.634	1.000
shevchenkonıń			1242	2	1	115.634	1.000
shirvon			1242	2	1	115.634	1.000
shirvonshahlar			1242	2	1	115.634	1.000
shusha			1242	2	1	115.634	1.000
shuǵıllanıwshı			1242	2	1	115.634	1.000
shákirt			1242	2	1	115.634	1.000
shınlıǵı			1242	2	1	115.634	1.000
shıńı			1242	2	1	115.634	1.000
shıńǵıs			1242	2	1	115.634	1.000
shıǵarmada			1242	2	1	115.634	1.000
shıǵarmalarınıń			1242	2	1	115.634	1.000
shıǵarılatuǵın			1242	2	1	115.634	1.000
shıǵısında			1242	2	1	115.634	1.000
simfoniyalıq			1242	2	1	115.634	1.000
sisteması			1242	2	1	115.634	1.000
siyasat			1242	2	1	115.634	1.000
social			1242	2	1	115.634	1.000
solardıń			1242	2	1	115.634	1.000
sonshelli			1242	2	1	115.634	1.000
sonın			1242	2	1	115.634	1.000
soraw			1242	2	1	115.634	1.000
sorlaq			1242	2	1	115.634	1.000
sotsial			1242	2	1	115.634	1.000
sovet			1242	2	1	115.634	1.000
stantsiya			1242	2	1	115.634	1.000
stantsiyası			1242	2	1	115.634	1.000
stilde			1242	2	1	115.634	1.000
sultan			1242	2	1	115.634	1.000
summasın			1242	2	1	115.634	1.000
suverenitetin			1242	2	1	115.634	1.000
suwda			1242	2	1	115.634	1.000
suwdı			1242	2	1	115.634	1.000
suwdıń			1242	2	1	115.634	1.000
suwları			1242	2	1	115.634	1.000
suwı			1242	2	1	115.634	1.000
suwıq			1242	2	1	115.634	1.000
suwǵarmalı			1242	2	1	115.634	1.000
suwǵarıw			1242	2	1	115.634	1.000
sáykes			1242	2	1	115.634	1.000
sóylegen			1242	2	1	115.634	1.000
sóylegende			1242	2	1	115.634	1.000
sóytip			1242	2	1	115.634	1.000
sózge			1242	2	1	115.634	1.000
sózlerin			1242	2	1	115.634	1.000
súwretke			1242	2	1	115.634	1.000
súwretlenedi			1242	2	1	115.634	1.000
súwretleri			1242	2	1	115.634	1.000
súwretleydi			1242	2	1	115.634	1.000
súyek			1242	2	1	115.634	1.000
súygen			1242	2	1	115.634	1.000
súyikli			1242	2	1	115.634	1.000
sırt			1242	2	1	115.634	1.000
sıyaqlılar			1242	2	1	115.634	1.000
taba			1242	2	1	115.634	1.000
tabadı			1242	2	1	115.634	1.000
tabıldı			1242	2	1	115.634	1.000
tabılǵanlıǵı			1242	2	1	115.634	1.000
tagizoda			1242	2	1	115.634	1.000
talaplar			1242	2	1	115.634	1.000
talay			1242	2	1	115.634	1.000
tamam			1242	2	1	115.634	1.000
tanıla			1242	2	1	115.634	1.000
tanımalı			1242	2	1	115.634	1.000
tanıs			1242	2	1	115.634	1.000
tarawları			1242	2	1	115.634	1.000
tariyxımız			1242	2	1	115.634	1.000
tarqaldı			1242	2	1	115.634	1.000
tarqalgan			1242	2	1	115.634	1.000
tarqalǵan			1242	2	1	115.634	1.000
tasqa			1242	2	1	115.634	1.000
tastıyıqlaytuǵın			1242	2	1	115.634	1.000
tawıp			1242	2	1	115.634	1.000
taxtın			1242	2	1	115.634	1.000
tazalap			1242	2	1	115.634	1.000
tańlap			1242	2	1	115.634	1.000
taǵı			1242	2	1	115.634	1.000
tekslerdi			1242	2	1	115.634	1.000
telegraf			1242	2	1	115.634	1.000
temada			1242	2	1	115.634	1.000
temeki			1242	2	1	115.634	1.000
temperatura			1242	2	1	115.634	1.000
temur			1242	2	1	115.634	1.000
teoriya			1242	2	1	115.634	1.000
teoriyalıq			1242	2	1	115.634	1.000
teoriyası			1242	2	1	115.634	1.000
terme			1242	2	1	115.634	1.000
termeler			1242	2	1	115.634	1.000
teńizdi			1242	2	1	115.634	1.000
teńiziniń			1242	2	1	115.634	1.000
teńlik			1242	2	1	115.634	1.000
ti			1242	2	1	115.634	1.000
til			1242	2	1	115.634	1.000
tiyer			1242	2	1	115.634	1.000
tiygizdi			1242	2	1	115.634	1.000
tiykar			1242	2	1	115.634	1.000
tiykarları			1242	2	1	115.634	1.000
tiykarı			1242	2	1	115.634	1.000
tolish			1242	2	1	115.634	1.000
topar			1242	2	1	115.634	1.000
topardaǵı			1242	2	1	115.634	1.000
toplamı			1242	2	1	115.634	1.000
torǵay			1242	2	1	115.634	1.000
torǵaydı			1242	2	1	115.634	1.000
tosattan			1242	2	1	115.634	1.000
tovar			1242	2	1	115.634	1.000
toyda			1242	2	1	115.634	1.000
tozıw			1242	2	1	115.634	1.000
tropikalıq			1242	2	1	115.634	1.000
tropikası			1242	2	1	115.634	1.000
turaqlı			1242	2	1	115.634	1.000
turatuǵın			1242	2	1	115.634	1.000
tuw			1242	2	1	115.634	1.000
tuwǵan			1242	2	1	115.634	1.000
tábiyat			1242	2	1	115.634	1.000
táliymat			1242	2	1	115.634	1.000
tárbiyalawǵa			1242	2	1	115.634	1.000
tárbiyalıq			1242	2	1	115.634	1.000
tárbiyashı			1242	2	1	115.634	1.000
tárepinde			1242	2	1	115.634	1.000
táriyplenedi			1242	2	1	115.634	1.000
tárizli			1242	2	1	115.634	1.000
tártibin			1242	2	1	115.634	1.000
tártip			1242	2	1	115.634	1.000
tásirin			1242	2	1	115.634	1.000
tásirli			1242	2	1	115.634	1.000
tómenlep			1242	2	1	115.634	1.000
tórtinshi			1242	2	1	115.634	1.000
túlki			1242	2	1	115.634	1.000
túlkishek			1242	2	1	115.634	1.000
túrkistan			1242	2	1	115.634	1.000
túrkiya			1242	2	1	115.634	1.000
túrkmen			1242	2	1	115.634	1.000
tús			1242	2	1	115.634	1.000
túsindiriwinshe			1242	2	1	115.634	1.000
túsinik			1242	2	1	115.634	1.000
túsinikler			1242	2	1	115.634	1.000
túsiniwge			1242	2	1	115.634	1.000
túsken			1242	2	1	115.634	1.000
tınettiń			1242	2	1	115.634	1.000
ulamalar			1242	2	1	115.634	1.000
umtılıw			1242	2	1	115.634	1.000
un			1242	2	1	115.634	1.000
unamlı			1242	2	1	115.634	1.000
unatqan			1242	2	1	115.634	1.000
uradı			1242	2	1	115.634	1.000
urıp			1242	2	1	115.634	1.000
urıs			1242	2	1	115.634	1.000
urısıwshı			1242	2	1	115.634	1.000
urıwındaǵı			1242	2	1	115.634	1.000
urıwınıń			1242	2	1	115.634	1.000
usas			1242	2	1	115.634	1.000
usaydı			1242	2	1	115.634	1.000
ushırawı			1242	2	1	115.634	1.000
usi			1242	2	1	115.634	1.000
ustası			1242	2	1	115.634	1.000
usılar			1242	2	1	115.634	1.000
usılay			1242	2	1	115.634	1.000
usınıń			1242	2	1	115.634	1.000
usıǵan			1242	2	1	115.634	1.000
uyqas			1242	2	1	115.634	1.000
vedanta			1242	2	1	115.634	1.000
vii			1242	2	1	115.634	1.000
viii			1242	2	1	115.634	1.000
waqtın			1242	2	1	115.634	1.000
waqıtlar			1242	2	1	115.634	1.000
waqıtlarǵa			1242	2	1	115.634	1.000
waqıyanı			1242	2	1	115.634	1.000
web			1242	2	1	115.634	1.000
wákilleriniń			1242	2	1	115.634	1.000
wázir			1242	2	1	115.634	1.000
xalil			1242	2	1	115.634	1.000
xalq			1242	2	1	115.634	1.000
xalqına			1242	2	1	115.634	1.000
xalıqqa			1242	2	1	115.634	1.000
xamsá			1242	2	1	115.634	1.000
xanlar			1242	2	1	115.634	1.000
xat			1242	2	1	115.634	1.000
xatib			1242	2	1	115.634	1.000
xayratul			1242	2	1	115.634	1.000
xiywada			1242	2	1	115.634	1.000
xiywanıń			1242	2	1	115.634	1.000
xoja			1242	2	1	115.634	1.000
xoqoniy			1242	2	1	115.634	1.000
xor			1242	2	1	115.634	1.000
xorasannıń			1242	2	1	115.634	1.000
xviii			1242	2	1	115.634	1.000
xızmeti			1242	2	1	115.634	1.000
yadında			1242	2	1	115.634	1.000
yoga			1242	2	1	115.634	1.000
yuridikalıq			1242	2	1	115.634	1.000
z			1242	2	1	115.634	1.000
zal			1242	2	1	115.634	1.000
zamanınıń			1242	2	1	115.634	1.000
zardusht			1242	2	1	115.634	1.000
zatlardı			1242	2	1	115.634	1.000
zavodı			1242	2	1	115.634	1.000
ziyrek			1242	2	1	115.634	1.000
zordan			1242	2	1	115.634	1.000
zulqarnayın			1242	2	1	115.634	1.000
zárúr			1242	2	1	115.634	1.000
zıyat			1242	2	1	115.634	1.000
ábdiraxman			1242	2	1	115.634	1.000
ádalatsız			1242	2	1	115.634	1.000
ádebiyatına			1242	2	1	115.634	1.000
ádep			1242	2	1	115.634	1.000
ádillik			1242	2	1	115.634	1.000
ájiniyazdı			1242	2	1	115.634	1.000
ájiniyazǵa			1242	2	1	115.634	1.000
áke			1242	2	1	115.634	1.000
ákesiniń			1242	2	1	115.634	1.000
álbentten			1242	2	1	115.634	1.000
álipbe			1242	2	1	115.634	1.000
álisher			1242	2	1	115.634	1.000
ámelge			1242	2	1	115.634	1.000
ámir			1242	2	1	115.634	1.000
ápiwayılardıń			1242	2	1	115.634	1.000
ásker			1242	2	1	115.634	1.000
áskerleri			1242	2	1	115.634	1.000
átirapındaǵı			1242	2	1	115.634	1.000
ázerbayjandı			1242	2	1	115.634	1.000
ólim			1242	2	1	115.634	1.000
óltiriledi			1242	2	1	115.634	1.000
ómirbayanı			1242	2	1	115.634	1.000
ómirdiń			1242	2	1	115.634	1.000
ómirin			1242	2	1	115.634	1.000
ónimdarlıǵı			1242	2	1	115.634	1.000
ósimlikleri			1242	2	1	115.634	1.000
ósti			1242	2	1	115.634	1.000
ótip			1242	2	1	115.634	1.000
ótiwge			1242	2	1	115.634	1.000
ótkergen			1242	2	1	115.634	1.000
ótkeriw			1242	2	1	115.634	1.000
ótkeriwge			1242	2	1	115.634	1.000
ózbekstanda			1242	2	1	115.634	1.000
ózekleri			1242	2	1	115.634	1.000
ózgeriwi			1242	2	1	115.634	1.000
ózgeshelikler			1242	2	1	115.634	1.000
ózgeshelikleri			1242	2	1	115.634	1.000
ózinde			1242	2	1	115.634	1.000
ózinshe			1242	2	1	115.634	1.000
úshewi			1242	2	1	115.634	1.000
ústinde			1242	2	1	115.634	1.000
ústinen			1242	2	1	115.634	1.000
úy			1242	2	1	115.634	1.000
úyde			1242	2	1	115.634	1.000
úyge			1242	2	1	115.634	1.000
úyi			1242	2	1	115.634	1.000
úylengen			1242	2	1	115.634	1.000
úyrek			1242	2	1	115.634	1.000
úyrendi			1242	2	1	115.634	1.000
ılaqtırıw			1242	2	1	115.634	1.000
ılı			1242	2	1	115.634	1.000
ıqlası			1242	2	1	115.634	1.000
ıqlım			1242	2	1	115.634	1.000
ıssı			1242	2	1	115.634	1.000
ıǵal			1242	2	1	115.634	1.000
ǵárezsiz			1242	2	1	115.634	1.000
ǵárezsizlik			1242	2	1	115.634	1.000
abadanlıǵı			2274	1	1	57.817	1.000
abaylı			2274	1	1	57.817	1.000
abbas			2274	1	1	57.817	1.000
abbashuq			2274	1	1	57.817	1.000
abbos			2274	1	1	57.817	1.000
abduda			2274	1	1	57.817	1.000
abdulloh			2274	1	1	57.817	1.000
abdulqodir			2274	1	1	57.817	1.000
abdurahmonov			2274	1	1	57.817	1.000
abduraxmanov			2274	1	1	57.817	1.000
abiddin			2274	1	1	57.817	1.000
abissiniyalı			2274	1	1	57.817	1.000
abram			2274	1	1	57.817	1.000
absolyutlıq			2274	1	1	57.817	1.000
abıray			2274	1	1	57.817	1.000
abıroylı			2274	1	1	57.817	1.000
adamgershilik			2274	1	1	57.817	1.000
adamgershilikke			2274	1	1	57.817	1.000
adamlarda			2274	1	1	57.817	1.000
adamların			2274	1	1	57.817	1.000
adamlarınıń			2274	1	1	57.817	1.000
adamnan			2274	1	1	57.817	1.000
adamxor			2274	1	1	57.817	1.000
adamı			2274	1	1	57.817	1.000
afinalılar			2274	1	1	57.817	1.000
afrikaday			2274	1	1	57.817	1.000
afrikalıq			2274	1	1	57.817	1.000
afrikasında			2274	1	1	57.817	1.000
afriká			2274	1	1	57.817	1.000
agentligi			2274	1	1	57.817	1.000
agentlikleri			2274	1	1	57.817	1.000
agrar			2274	1	1	57.817	1.000
ahamaniyler			2274	1	1	57.817	1.000
ahmad			2274	1	1	57.817	1.000
ajamiy			2274	1	1	57.817	1.000
ajapası			2274	1	1	57.817	1.000
ajaǵası			2274	1	1	57.817	1.000
ajiniyaz			2274	1	1	57.817	1.000
ajıratıladı			2274	1	1	57.817	1.000
ajıratıp			2274	1	1	57.817	1.000
akademik			2274	1	1	57.817	1.000
akcionerdiń			2274	1	1	57.817	1.000
akcionerleri			2274	1	1	57.817	1.000
akcionerleskende			2274	1	1	57.817	1.000
akciyalarınıń			2274	1	1	57.817	1.000
akciyanıń			2274	1	1	57.817	1.000
akespe			2274	1	1	57.817	1.000
akstafa			2274	1	1	57.817	1.000
aktivligi			2274	1	1	57.817	1.000
aktsionerlik			2274	1	1	57.817	1.000
aktsiyalardı			2274	1	1	57.817	1.000
aktsiyanı			2274	1	1	57.817	1.000
akula			2274	1	1	57.817	1.000
alamız			2274	1	1	57.817	1.000
alatuǵın			2274	1	1	57.817	1.000
alayıq			2274	1	1	57.817	1.000
albaniyası			2274	1	1	57.817	1.000
albanlar			2274	1	1	57.817	1.000
aldama			2274	1	1	57.817	1.000
aldap			2274	1	1	57.817	1.000
aldım			2274	1	1	57.817	1.000
aldındaǵı			2274	1	1	57.817	1.000
aldınǵıdan			2274	1	1	57.817	1.000
aldırıp			2274	1	1	57.817	1.000
aldıńa			2274	1	1	57.817	1.000
alekper			2274	1	1	57.817	1.000
alesker			2274	1	1	57.817	1.000
alfavit			2274	1	1	57.817	1.000
algologiya			2274	1	1	57.817	1.000
ali			2274	1	1	57.817	1.000
aliev			2274	1	1	57.817	1.000
alimov			2274	1	1	57.817	1.000
alisherge			2274	1	1	57.817	1.000
aliyev			2274	1	1	57.817	1.000
alizoda			2274	1	1	57.817	1.000
alla			2274	1	1	57.817	1.000
allamalar			2274	1	1	57.817	1.000
almagest			2274	1	1	57.817	1.000
almas			2274	1	1	57.817	1.000
almassa			2274	1	1	57.817	1.000
almastırılǵanda			2274	1	1	57.817	1.000
almaymız			2274	1	1	57.817	1.000
almaytuǵın			2274	1	1	57.817	1.000
almaǵa			2274	1	1	57.817	1.000
alp			2274	1	1	57.817	1.000
alpıs			2274	1	1	57.817	1.000
alsań			2274	1	1	57.817	1.000
altınlar			2274	1	1	57.817	1.000
altınshı			2274	1	1	57.817	1.000
alımlardı			2274	1	1	57.817	1.000
alımlardıń			2274	1	1	57.817	1.000
alımlarınıń			2274	1	1	57.817	1.000
alınadı			2274	1	1	57.817	1.000
alınbaǵan			2274	1	1	57.817	1.000
alıngan			2274	1	1	57.817	1.000
alınıwı			2274	1	1	57.817	1.000
alıptı			2274	1	1	57.817	1.000
alıs			2274	1	1	57.817	1.000
alısta			2274	1	1	57.817	1.000
alıwdı			2274	1	1	57.817	1.000
alıwları			2274	1	1	57.817	1.000
alıwshı			2274	1	1	57.817	1.000
alıwshılıq			2274	1	1	57.817	1.000
alǵanlıǵı			2274	1	1	57.817	1.000
alǵanımızdá			2274	1	1	57.817	1.000
alǵıslap			2274	1	1	57.817	1.000
aman			2274	1	1	57.817	1.000
amanbısań			2274	1	1	57.817	1.000
amangeldi			2274	1	1	57.817	1.000
amanqul			2274	1	1	57.817	1.000
amortizatsiya			2274	1	1	57.817	1.000
ana			2274	1	1	57.817	1.000
analar			2274	1	1	57.817	1.000
analiz			2274	1	1	57.817	1.000
anatomiyanı			2274	1	1	57.817	1.000
anatomiyá			2274	1	1	57.817	1.000
anaw			2274	1	1	57.817	1.000
anaǵurlım			2274	1	1	57.817	1.000
and			2274	1	1	57.817	1.000
anekdotları			2274	1	1	57.817	1.000
anglichanlı			2274	1	1	57.817	1.000
angliyalı			2274	1	1	57.817	1.000
ansambli			2274	1	1	57.817	1.000
ant			2274	1	1	57.817	1.000
antaraktika			2274	1	1	57.817	1.000
antarctic			2274	1	1	57.817	1.000
antarktikanı			2274	1	1	57.817	1.000
antologiyası			2274	1	1	57.817	1.000
antropologiya			2274	1	1	57.817	1.000
anvariy			2274	1	1	57.817	1.000
anıqlama			2274	1	1	57.817	1.000
anıqlanadı			2274	1	1	57.817	1.000
anıqlandı			2274	1	1	57.817	1.000
anıqlap			2274	1	1	57.817	1.000
anıqlastırıw			2274	1	1	57.817	1.000
anıqlıq			2274	1	1	57.817	1.000
apparatlar			2274	1	1	57.817	1.000
aqjigit			2274	1	1	57.817	1.000
aqlıqların			2274	1	1	57.817	1.000
aqlıǵı			2274	1	1	57.817	1.000
aqmaq			2274	1	1	57.817	1.000
aqquw			2274	1	1	57.817	1.000
aqshqa			2274	1	1	57.817	1.000
aqun			2274	1	1	57.817	1.000
aqılsız			2274	1	1	57.817	1.000
aqılı			2274	1	1	57.817	1.000
aqırgı			2274	1	1	57.817	1.000
aqırlarında			2274	1	1	57.817	1.000
aqırına			2274	1	1	57.817	1.000
aqırınan			2274	1	1	57.817	1.000
aqırǵı			2274	1	1	57.817	1.000
ar			2274	1	1	57.817	1.000
arabstanı			2274	1	1	57.817	1.000
arabıy			2274	1	1	57.817	1.000
araknologiya			2274	1	1	57.817	1.000
aralamaǵanı			2274	1	1	57.817	1.000
aralas			2274	1	1	57.817	1.000
aralastırıp			2274	1	1	57.817	1.000
aralasıp			2274	1	1	57.817	1.000
aralıq			2274	1	1	57.817	1.000
aralıqlarǵa			2274	1	1	57.817	1.000
aralıqqa			2274	1	1	57.817	1.000
aralıǵı			2274	1	1	57.817	1.000
aralǵa			2274	1	1	57.817	1.000
aranyaklar			2274	1	1	57.817	1.000
ardabidtegi			2274	1	1	57.817	1.000
ardasher			2274	1	1	57.817	1.000
arina			2274	1	1	57.817	1.000
aristoteldiń			2274	1	1	57.817	1.000
arisvlerdiń			2274	1	1	57.817	1.000
arkrn			2274	1	1	57.817	1.000
arktikadan			2274	1	1	57.817	1.000
armanı			2274	1	1	57.817	1.000
armanın			2274	1	1	57.817	1.000
armiya			2274	1	1	57.817	1.000
arnaw			2274	1	1	57.817	1.000
arpa			2274	1	1	57.817	1.000
arqada			2274	1	1	57.817	1.000
arqadaǵı			2274	1	1	57.817	1.000
arqaǵa			2274	1	1	57.817	1.000
artistler			2274	1	1	57.817	1.000
artqı			2274	1	1	57.817	1.000
arttırıp			2274	1	1	57.817	1.000
arttırǵan			2274	1	1	57.817	1.000
artyom			2274	1	1	57.817	1.000
artında			2274	1	1	57.817	1.000
artınıń			2274	1	1	57.817	1.000
artıp			2274	1	1	57.817	1.000
artıqmashlıǵı			2274	1	1	57.817	1.000
arxitektor			2274	1	1	57.817	1.000
arxitektori			2274	1	1	57.817	1.000
arxitektorlar			2274	1	1	57.817	1.000
arxitektorları			2274	1	1	57.817	1.000
arxitekturasınıń			2274	1	1	57.817	1.000
